EmployeeID,FirstName,LastName,Gender,Age,Department,JobTitle,HireDate,YearsAtCompany,Salary,PerformanceRating,Attrition,Education,MaritalStatus,Overtime,TrainingHours,SickDays,City
E100206,Susan,Jackson,Male,33,Operations,Operations Manager,2018-07-16,7.5,85707,3,Yes,Associate,Married,Yes,31,4,Chicago
E100207,Susan,Garcia,Female,51,Operations,Operations Analyst,2020-04-01,5.8,71241,3,Yes,High School,Divorced,Yes,29,2,Dallas
E100208,Karen,Anderson,Male,58,Sales,Sales Rep,2018-01-17,8,92250,3,No,Bachelor,Divorced,No,60,2,Miami
E100209,Patricia,Wilson,Female,48,Operations,Operations Analyst,2017-09-27,8.3,72621,4,No,Master,Divorced,No,52,8,Seattle
E100210,Jessica,Garcia,Female,28,Customer Support,Support Lead,2019-05-13,6.6,48912,4,No,Associate,Divorced,No,51,7,Dallas
E100211,Joseph,Davis,Female,40,Marketing,Marketing Manager,2014-09-04,11.3,69972,4,No,Associate,Married,Yes,55,14,Boston
E100212,Lisa,Davis,Male,36,Customer Support,Support Agent,2025-06-03,0.6,62727,4,No,High School,Divorced,Yes,5,13,Phoenix
E100213,Mary,Martin,Female,45,IT,Software Engineer,2023-01-09,3,106156,4,No,High School,Divorced,No,49,9,Seattle
E100214,Jessica,Wilson,Female,54,Finance,Accountant,2019-05-07,6.7,65475,4,No,Master,Divorced,No,48,9,Atlanta
E100215,Patricia,Smith,Female,42,Marketing,Marketing Manager,2015-12-01,10.1,72861,4,No,Master,Single,Yes,20,14,Phoenix
E100216,Elizabeth,Williams,Female,29,HR,HR Specialist,2019-10-03,6.3,89746,2,No,Bachelor,Married,No,26,6,Phoenix
E100217,Jessica,Brown,Female,56,Finance,Accountant,2014-08-21,11.4,60104,5,No,Associate,Married,Yes,9,14,Atlanta
E100218,John,Taylor,Male,24,IT,Software Engineer,2014-08-25,11.4,108972,4,No,High School,Single,No,7,12,Phoenix
E100219,Susan,Miller,Male,50,Customer Support,Support Lead,2021-09-05,4.3,73683,3,No,High School,Married,No,25,9,Denver
E100220,Jessica,Anderson,Male,27,Finance,Financial Analyst,2024-08-29,1.3,70770,5,No,Associate,Single,Yes,5,3,Atlanta
E100221,Thomas,Johnson,Male,40,IT,Software Engineer,2013-11-24,12.1,118013,3,No,Associate,Married,No,10,7,Dallas
E100222,Linda,Wilson,Male,34,Marketing,Marketing Specialist,2024-04-29,1.7,70307,3,No,Bachelor,Divorced,No,54,4,Dallas
E100223,Susan,Garcia,Male,58,Operations,Operations Manager,2017-09-09,8.3,72554,4,No,Bachelor,Married,Yes,43,13,Boston
E100224,Patricia,Johnson,Female,30,IT,Data Analyst,2020-07-07,5.5,91107,4,No,High School,Divorced,Yes,11,3,Chicago
E100225,Lisa,Wilson,Female,29,Sales,Sales Manager,2019-09-12,6.3,57939,3,Yes,Master,Single,No,30,3,Denver
E100226,Sarah,Brown,Female,26,IT,Software Engineer,2023-03-05,2.8,104183,4,Yes,Master,Single,Yes,30,5,Denver
E100227,Patricia,Anderson,Male,59,Sales,Sales Manager,2016-08-04,9.4,71249,4,No,High School,Single,No,52,4,Seattle
E100228,Sarah,Brown,Female,36,Customer Support,Support Lead,2019-02-16,6.9,41256,3,Yes,Associate,Divorced,Yes,35,3,Seattle
E100229,William,Garcia,Male,40,Operations,Operations Analyst,2012-04-10,13.7,66344,4,No,Bachelor,Single,No,5,6,Miami
E100230,Lisa,Moore,Male,60,Marketing,Marketing Manager,2018-05-01,7.7,67602,3,No,Master,Married,Yes,59,7,Atlanta
E100231,Elizabeth,Hernandez,Male,49,Operations,Operations Manager,2025-04-22,0.7,96146,4,No,Bachelor,Divorced,No,7,0,Chicago
E100232,William,Taylor,Male,47,HR,HR Specialist,2021-04-22,4.7,61159,3,No,Bachelor,Married,No,42,0,Atlanta
E100233,John,Anderson,Female,25,Customer Support,Support Agent,2017-04-30,8.7,69488,4,No,Bachelor,Single,No,19,10,Denver
E100234,James,Gonzalez,Female,28,Operations,Operations Analyst,2017-03-26,8.8,70365,4,No,Master,Married,Yes,31,7,Miami
E100235,Matthew,Moore,Female,22,Marketing,Marketing Manager,2015-08-19,10.4,69783,2,Yes,Master,Divorced,Yes,18,2,Atlanta
E100236,Joseph,Moore,Female,32,Operations,Operations Manager,2016-03-20,9.8,82081,3,No,Associate,Married,Yes,6,11,Seattle
E100237,Matthew,Gonzalez,Female,50,Finance,Financial Analyst,2014-11-02,11.2,87759,4,No,Master,Single,No,30,4,Boston
E100238,Michael,Lopez,Male,45,Marketing,Marketing Specialist,2022-09-17,3.3,97373,3,No,Bachelor,Divorced,No,27,7,Dallas
E100239,Jessica,Hernandez,Female,37,Sales,Sales Rep,2025-12-02,0.1,77819,3,No,High School,Single,No,60,6,Boston
E100240,Sarah,Lopez,Female,50,Sales,Sales Rep,2017-08-19,8.4,74014,3,No,Bachelor,Divorced,No,29,13,Atlanta
E100241,Robert,Garcia,Female,29,HR,HR Specialist,2023-12-23,2,85273,2,No,Bachelor,Single,Yes,3,2,Dallas
E100242,Michael,Jones,Female,41,Marketing,Marketing Specialist,2015-09-01,10.3,85940,3,No,Bachelor,Married,Yes,57,15,Miami
E100243,Jessica,Davis,Male,56,Operations,Operations Manager,2018-11-11,7.1,86037,5,No,Master,Divorced,Yes,34,5,Chicago
E100244,Jennifer,Johnson,Male,51,Customer Support,Support Lead,2017-11-12,8.1,44313,3,Yes,Associate,Single,Yes,57,14,Denver
E100245,David,Gonzalez,Female,32,IT,Software Engineer,2013-11-21,12.1,105533,3,Yes,High School,Married,Yes,22,6,Phoenix
E100246,Elizabeth,Anderson,Female,49,Sales,Sales Rep,2015-05-29,10.6,92056,4,No,High School,Married,Yes,38,1,Miami
E100247,Jennifer,Smith,Male,46,IT,Data Analyst,2019-06-30,6.5,118473,5,No,High School,Divorced,Yes,58,5,Boston
E100248,Karen,Moore,Male,38,IT,Data Analyst,2018-04-06,7.7,86643,2,No,Master,Divorced,No,20,9,Miami
E100249,Michael,Lopez,Male,36,Sales,Sales Rep,2018-11-05,7.2,81663,3,Yes,High School,Single,Yes,35,13,Dallas
E100250,William,Hernandez,Male,36,IT,Data Analyst,2021-08-23,4.4,113365,5,No,Bachelor,Single,Yes,44,15,Miami
E100251,Jennifer,Jones,Male,28,Customer Support,Support Lead,2021-12-24,4,62864,3,No,Associate,Single,No,49,14,Phoenix
E100252,Mary,Jones,Male,58,Finance,Accountant,2016-01-01,10,103240,3,Yes,Bachelor,Married,No,49,9,Chicago
E100253,James,Williams,Female,33,Finance,Accountant,2014-02-13,11.9,65643,4,Yes,Associate,Divorced,No,38,12,Dallas
E100254,Linda,Hernandez,Female,49,Marketing,Marketing Manager,2018-11-25,7.1,62737,4,No,Master,Divorced,Yes,45,6,Atlanta
E100255,John,Brown,Male,46,Sales,Sales Manager,2017-10-17,8.2,89726,5,No,High School,Divorced,No,48,13,Seattle
E100256,Robert,Smith,Male,26,Sales,Sales Rep,2023-12-09,2.1,53985,4,No,High School,Single,No,29,0,Phoenix
E100257,Patricia,Jackson,Male,50,Operations,Operations Manager,2013-12-23,12,85407,3,No,Master,Single,Yes,40,0,Denver
E100258,Patricia,Jackson,Female,49,HR,HR Manager,2014-09-06,11.3,71763,3,Yes,Associate,Divorced,Yes,47,6,Atlanta
E100259,Patricia,Taylor,Female,27,HR,HR Manager,2025-12-16,0,69767,4,No,High School,Single,Yes,41,6,Dallas
E100260,Karen,Smith,Female,45,Operations,Operations Analyst,2017-09-03,8.3,63332,3,Yes,Master,Married,Yes,6,11,Dallas
E100261,Jennifer,Williams,Male,35,HR,HR Manager,2022-07-21,3.5,80908,3,No,Master,Married,No,9,15,Chicago
E100262,David,Wilson,Female,29,IT,IT Support,2013-04-04,12.8,98383,4,Yes,Bachelor,Divorced,No,28,6,Seattle
E100263,Susan,Wilson,Female,24,Sales,Sales Manager,2020-06-22,5.5,92114,5,No,Bachelor,Divorced,Yes,9,3,Chicago
E100264,James,Davis,Male,34,Operations,Operations Manager,2012-07-31,13.4,57195,2,Yes,Associate,Single,Yes,55,15,Chicago
E100265,Jessica,Hernandez,Female,26,Operations,Operations Analyst,2018-01-14,8,77755,3,Yes,Bachelor,Divorced,Yes,57,3,Dallas
E100266,Daniel,Moore,Male,48,Marketing,Marketing Specialist,2019-09-19,6.3,59228,4,No,Bachelor,Single,No,15,12,Boston
E100267,Patricia,Martinez,Female,47,Marketing,Marketing Manager,2022-06-23,3.5,64450,5,No,Master,Married,Yes,27,6,Dallas
E100268,David,Miller,Male,59,Finance,Financial Analyst,2025-12-24,0,60657,3,No,Associate,Married,No,45,12,Miami
E100269,Lisa,Thomas,Female,30,Operations,Operations Analyst,2025-09-10,0.3,93687,4,No,Bachelor,Single,Yes,20,9,Boston
E100270,Daniel,Taylor,Female,59,Customer Support,Support Agent,2018-09-18,7.3,43148,5,No,Associate,Single,No,50,6,Chicago
E100271,Michael,Martin,Female,23,Customer Support,Support Lead,2012-07-03,13.5,65320,5,No,Associate,Married,No,11,13,Phoenix
E100272,Matthew,Jones,Male,46,IT,Data Analyst,2019-03-24,6.8,95653,3,No,Bachelor,Single,Yes,59,2,Atlanta
E100273,Linda,Wilson,Male,37,Customer Support,Support Lead,2014-02-03,11.9,57574,3,No,Associate,Divorced,Yes,1,0,Chicago
E100274,Daniel,Anderson,Female,47,Customer Support,Support Agent,2018-11-20,7.1,66502,3,No,Bachelor,Single,No,5,3,Seattle
E100275,Jessica,Smith,Male,27,Marketing,Marketing Manager,2017-11-11,8.1,55319,5,No,Associate,Single,No,2,11,Phoenix
E100276,Karen,Smith,Female,27,Finance,Accountant,2012-03-21,13.8,65839,3,Yes,Associate,Divorced,Yes,18,13,Seattle
E100277,John,Wilson,Female,35,HR,HR Specialist,2017-05-08,8.7,73578,4,No,Master,Divorced,No,33,12,Seattle
E100278,Joseph,Hernandez,Male,27,Finance,Financial Analyst,2021-05-04,4.7,72372,4,No,High School,Married,Yes,16,15,Phoenix
E100279,Susan,Smith,Male,25,Finance,Accountant,2020-04-26,5.7,64496,3,No,High School,Single,No,11,10,Boston
E100280,Daniel,Martin,Female,52,Marketing,Marketing Specialist,2015-08-13,10.4,53361,4,No,Bachelor,Married,Yes,37,8,Seattle
E100281,Mary,Jackson,Female,49,Finance,Financial Analyst,2013-06-25,12.5,100644,3,No,High School,Married,Yes,48,3,Miami
E100282,James,Rodriguez,Male,46,IT,Data Analyst,2024-05-04,1.7,99410,5,Yes,Bachelor,Single,Yes,43,3,Miami
E100283,James,Lopez,Female,36,Sales,Sales Manager,2019-08-22,6.4,78887,3,Yes,Bachelor,Single,Yes,11,7,Dallas
E100284,Matthew,Wilson,Female,42,Customer Support,Support Lead,2012-12-25,13,42762,2,Yes,Associate,Single,Yes,14,6,Seattle
E100285,Linda,Davis,Female,32,Customer Support,Support Lead,2012-11-10,13.2,69389,3,No,Associate,Single,Yes,40,13,Seattle
E100286,Linda,Rodriguez,Male,33,Finance,Financial Analyst,2022-10-14,3.2,93125,3,No,Associate,Married,No,6,4,Boston
E100287,Mary,Jackson,Male,23,Marketing,Marketing Manager,2018-09-20,7.3,92387,4,No,High School,Married,No,16,3,Seattle
E100288,Patricia,Smith,Female,60,Finance,Financial Analyst,2025-02-21,0.9,76804,4,No,High School,Single,No,2,13,Chicago
E100289,Linda,Anderson,Male,27,HR,HR Specialist,2017-06-19,8.5,62355,3,Yes,High School,Single,Yes,38,4,Dallas
E100290,Jessica,Thomas,Female,44,Finance,Accountant,2019-06-21,6.5,62208,4,No,Bachelor,Married,Yes,57,11,Denver
E100291,Linda,Moore,Male,45,Sales,Sales Manager,2013-08-27,12.4,88471,4,No,Master,Divorced,Yes,47,10,Atlanta
E100292,Mary,Martinez,Male,35,Finance,Financial Analyst,2019-05-11,6.6,83079,2,No,Bachelor,Married,Yes,38,12,Phoenix
E100293,Sarah,Brown,Female,43,IT,IT Support,2014-08-16,11.4,87724,5,No,Bachelor,Married,No,53,1,Denver
E100294,David,Martin,Male,27,IT,Software Engineer,2015-09-29,10.3,114296,3,Yes,High School,Divorced,Yes,36,2,Phoenix
E100295,Daniel,Martinez,Male,41,Customer Support,Support Agent,2025-01-14,1,39464,3,No,Bachelor,Married,Yes,12,2,Chicago
E100296,Robert,Jackson,Male,44,IT,Software Engineer,2018-12-22,7,95317,4,No,High School,Married,Yes,13,15,Phoenix
E100297,Jennifer,Hernandez,Female,46,Marketing,Marketing Specialist,2023-01-11,3,73036,3,No,High School,Divorced,Yes,37,7,Chicago
E100298,Patricia,Garcia,Female,33,Customer Support,Support Agent,2020-05-17,5.6,67636,4,No,Associate,Divorced,Yes,26,4,Seattle
E100299,Matthew,Jones,Male,26,Finance,Accountant,2025-11-18,0.1,74647,3,No,Master,Divorced,No,0,2,Seattle
E100300,Jessica,Anderson,Female,27,Sales,Sales Rep,2015-05-21,10.6,79951,3,No,Associate,Single,No,37,6,Dallas
E100301,Lisa,Johnson,Male,31,Operations,Operations Analyst,2017-12-19,8,74164,3,No,Master,Married,Yes,18,7,Dallas
E100302,Karen,Wilson,Male,25,HR,HR Specialist,2025-10-22,0.2,71023,4,No,Bachelor,Divorced,No,48,15,Denver
E100303,David,Brown,Female,54,Sales,Sales Rep,2014-12-23,11,56061,3,No,Bachelor,Married,Yes,17,7,Seattle
E100304,Jessica,Jones,Female,31,Finance,Financial Analyst,2021-12-25,4,90565,2,No,Associate,Divorced,No,15,3,Miami
E100305,Robert,Jones,Male,31,Finance,Accountant,2017-09-04,8.3,75860,3,Yes,Associate,Married,No,35,13,Boston
E100306,Jessica,Johnson,Female,32,HR,HR Manager,2020-01-03,6,60567,2,Yes,Associate,Divorced,Yes,4,2,Phoenix
E100307,Elizabeth,Davis,Male,25,HR,HR Manager,2021-05-14,4.6,54137,3,No,High School,Divorced,Yes,19,0,Dallas
E100308,Lisa,Brown,Male,55,Sales,Sales Manager,2025-02-13,0.9,80279,5,No,Master,Single,No,38,10,Denver
E100309,Karen,Johnson,Male,51,Sales,Sales Manager,2013-04-02,12.8,61038,3,No,Bachelor,Single,Yes,11,10,Phoenix
E100310,James,Garcia,Female,49,Marketing,Marketing Specialist,2021-02-26,4.8,70978,5,No,Bachelor,Divorced,Yes,37,9,Atlanta
E100311,Susan,Brown,Male,40,HR,HR Manager,2021-09-28,4.3,55253,3,No,Bachelor,Divorced,Yes,24,7,Phoenix
E100312,Daniel,Taylor,Male,36,IT,IT Support,2013-02-03,12.9,110591,5,No,Bachelor,Married,Yes,16,7,Seattle
E100313,Matthew,Anderson,Male,30,Operations,Operations Manager,2024-10-05,1.2,84042,3,No,Bachelor,Single,Yes,12,5,Seattle
E100314,Daniel,Garcia,Male,26,Operations,Operations Analyst,2012-02-17,13.9,89673,4,Yes,High School,Married,No,29,4,Atlanta
E100315,Patricia,Johnson,Female,57,Sales,Sales Manager,2021-11-26,4.1,76830,3,No,Associate,Divorced,No,43,9,Boston
E100316,William,Hernandez,Female,55,Sales,Sales Manager,2012-05-17,13.6,91579,3,No,High School,Single,Yes,28,8,Miami
E100317,James,Rodriguez,Female,53,Marketing,Marketing Specialist,2013-03-11,12.8,86503,3,No,Bachelor,Single,Yes,48,4,Miami
E100318,James,Lopez,Female,56,Operations,Operations Manager,2012-01-08,14,59151,3,No,Associate,Married,No,30,0,Denver
E100319,Jessica,Thomas,Male,28,HR,HR Specialist,2017-11-06,8.2,46307,2,No,Bachelor,Single,No,4,8,Miami
E100320,Jennifer,Garcia,Female,29,IT,IT Support,2018-07-07,7.5,95162,5,No,Associate,Married,No,14,3,Dallas
E100321,Sarah,Jackson,Female,59,Customer Support,Support Lead,2023-08-29,2.3,53656,3,No,Master,Single,No,44,5,Atlanta
E100322,John,Smith,Female,37,Customer Support,Support Agent,2012-10-11,13.2,61030,3,Yes,Bachelor,Divorced,Yes,24,7,Boston
E100323,James,Rodriguez,Male,47,Marketing,Marketing Manager,2021-02-27,4.8,89220,3,No,High School,Divorced,Yes,60,7,Chicago
E100324,John,Taylor,Female,30,Customer Support,Support Lead,2017-01-19,9,68964,4,No,Associate,Divorced,Yes,17,4,Denver
E100325,Sarah,Garcia,Female,23,Marketing,Marketing Manager,2013-06-18,12.5,54556,5,No,Master,Divorced,No,39,14,Atlanta
E100326,Jennifer,Miller,Male,56,Finance,Accountant,2024-10-24,1.2,76297,2,No,Associate,Divorced,No,11,1,Seattle
E100327,Sarah,Thomas,Male,51,Sales,Sales Manager,2025-06-28,0.5,51450,3,No,High School,Married,No,45,9,Boston
E100328,Karen,Garcia,Female,22,Operations,Operations Manager,2024-09-30,1.3,97044,2,Yes,Master,Single,Yes,45,2,Phoenix
E100329,David,Williams,Female,57,Finance,Accountant,2025-02-10,0.9,90297,4,No,Master,Married,Yes,19,15,Phoenix
E100330,Daniel,Martinez,Female,40,HR,HR Manager,2023-06-11,2.6,51689,4,No,High School,Divorced,Yes,48,0,Chicago
E100331,Elizabeth,Gonzalez,Male,27,Marketing,Marketing Specialist,2012-06-21,13.5,63342,3,No,Bachelor,Single,No,28,3,Miami
E100332,Sarah,Wilson,Male,46,HR,HR Specialist,2020-11-07,5.2,55812,3,No,Master,Married,No,20,15,Chicago
E100333,Matthew,Wilson,Female,59,Marketing,Marketing Manager,2014-12-14,11.1,95935,3,Yes,Master,Divorced,Yes,15,12,Miami
E100334,Karen,Taylor,Male,38,Operations,Operations Analyst,2015-01-29,10.9,60044,3,No,Master,Married,No,27,6,Miami
E100335,Robert,Jackson,Female,54,Sales,Sales Rep,2021-03-08,4.8,90305,3,No,Master,Married,Yes,5,0,Atlanta
E100336,John,Brown,Female,26,Finance,Financial Analyst,2021-04-15,4.7,74442,3,Yes,Associate,Married,Yes,37,6,Chicago
E100337,Daniel,Lopez,Female,41,HR,HR Manager,2020-11-25,5.1,67086,3,Yes,Master,Single,Yes,23,1,Denver
E100338,Mary,Taylor,Female,46,Marketing,Marketing Specialist,2025-06-28,0.5,58665,2,No,Associate,Single,No,45,9,Phoenix
E100339,Matthew,Johnson,Male,43,Customer Support,Support Agent,2016-08-08,9.4,44450,4,No,Bachelor,Single,No,21,14,Seattle
E100340,James,Davis,Male,31,HR,HR Specialist,2024-11-10,1.1,84088,3,No,High School,Single,Yes,44,11,Phoenix
E100341,Linda,Rodriguez,Female,50,Customer Support,Support Lead,2015-05-17,10.6,76845,5,No,Master,Married,No,15,1,Denver
E100342,Karen,Miller,Female,41,HR,HR Manager,2018-07-02,7.5,79043,5,Yes,High School,Married,Yes,20,2,Miami
E100343,Sarah,Jones,Female,49,IT,IT Support,2019-02-18,6.9,103287,3,No,High School,Married,No,21,12,Atlanta
E100344,John,Lopez,Female,60,Operations,Operations Manager,2013-07-15,12.5,80312,4,No,High School,Divorced,Yes,31,14,Chicago
E100345,James,Moore,Male,29,Sales,Sales Rep,2022-11-25,3.1,60474,5,No,Master,Married,No,9,8,Atlanta
E100346,Linda,Martinez,Female,43,HR,HR Manager,2020-02-14,5.9,85262,3,No,Bachelor,Married,No,23,11,Chicago
E100347,James,Moore,Female,52,HR,HR Specialist,2021-11-16,4.1,55683,2,No,High School,Married,No,53,13,Phoenix
E100348,Joseph,Martin,Male,60,IT,Software Engineer,2012-05-25,13.6,116210,4,No,Bachelor,Divorced,Yes,44,0,Dallas
E100349,Susan,Rodriguez,Female,44,IT,Data Analyst,2024-01-25,1.9,76140,3,No,Master,Married,No,16,10,Seattle
E100350,Susan,Wilson,Male,39,Sales,Sales Rep,2025-02-07,0.9,91107,4,Yes,Bachelor,Married,No,9,0,Seattle
E100351,John,Davis,Female,59,Customer Support,Support Lead,2013-07-20,12.5,69202,3,No,Associate,Married,No,30,15,Seattle
E100352,Linda,Gonzalez,Female,26,HR,HR Specialist,2021-10-07,4.2,54754,4,No,Master,Divorced,No,15,12,Boston
E100353,Thomas,Johnson,Male,58,Marketing,Marketing Specialist,2024-12-25,1,69908,3,No,High School,Married,No,42,3,Dallas
E100354,Daniel,Thomas,Female,46,Sales,Sales Rep,2012-09-15,13.3,76873,3,No,Master,Married,No,38,2,Dallas
E100355,Michael,Gonzalez,Male,23,Customer Support,Support Agent,2012-03-01,13.8,74590,2,No,Master,Single,No,14,12,Miami
E100356,Jessica,Anderson,Male,31,Finance,Accountant,2013-04-26,12.7,88307,2,No,High School,Single,Yes,9,9,Boston
E100357,Thomas,Brown,Female,54,Sales,Sales Rep,2018-04-13,7.7,84246,4,No,Master,Divorced,Yes,51,13,Miami
E100358,Robert,Wilson,Female,26,HR,HR Manager,2012-12-08,13.1,56552,2,No,Bachelor,Single,No,15,2,Seattle
E100359,Elizabeth,Garcia,Male,55,Operations,Operations Analyst,2018-02-13,7.9,74057,4,No,Bachelor,Married,No,7,0,Miami
E100360,Elizabeth,Hernandez,Male,37,Finance,Accountant,2015-08-02,10.4,104694,2,No,High School,Divorced,No,54,9,Denver
E100361,Robert,Taylor,Male,51,Operations,Operations Manager,2012-07-10,13.5,58469,5,No,Master,Divorced,Yes,41,1,Boston
E100362,Daniel,Martinez,Male,54,Sales,Sales Rep,2020-01-19,6,83736,5,No,Master,Single,Yes,55,4,Denver
E100363,David,Jackson,Female,49,IT,IT Support,2021-10-23,4.2,112204,4,No,Associate,Married,Yes,27,7,Phoenix
E100364,Robert,Martinez,Female,29,Marketing,Marketing Manager,2021-02-24,4.9,55549,4,No,High School,Divorced,Yes,58,2,Denver
E100365,Daniel,Davis,Male,57,IT,Data Analyst,2012-09-26,13.3,106992,5,No,High School,Single,No,18,5,Boston
E100366,Jessica,Johnson,Female,26,Finance,Financial Analyst,2014-02-13,11.9,104687,4,No,Master,Married,No,30,4,Seattle
E100367,Jessica,Hernandez,Female,37,HR,HR Manager,2025-02-05,0.9,55315,3,No,Associate,Single,No,37,13,Seattle
E100368,Daniel,Gonzalez,Male,33,Marketing,Marketing Manager,2018-05-08,7.7,91951,4,No,High School,Married,No,27,1,Miami
E100369,Joseph,Johnson,Male,51,Operations,Operations Analyst,2025-01-11,1,74242,4,Yes,Master,Single,Yes,26,11,Dallas
E100370,Linda,Wilson,Male,26,Operations,Operations Analyst,2021-06-14,4.6,56209,2,No,Master,Divorced,Yes,8,10,Phoenix
E100371,John,Miller,Female,40,Customer Support,Support Lead,2019-06-08,6.6,75274,2,No,Master,Divorced,No,7,0,Chicago
E100372,Patricia,Rodriguez,Female,41,HR,HR Manager,2016-05-27,9.6,72908,4,No,Associate,Divorced,No,49,5,Dallas
E100373,John,Moore,Female,48,HR,HR Specialist,2015-09-27,10.3,67080,3,Yes,Bachelor,Divorced,Yes,5,13,Atlanta
E100374,William,Jones,Female,54,Finance,Accountant,2018-03-02,7.8,99952,3,No,Master,Single,Yes,28,6,Phoenix
E100375,Karen,Smith,Male,28,HR,HR Specialist,2014-02-24,11.9,72498,3,No,Master,Married,No,49,15,Dallas
E100376,William,Martinez,Female,59,Sales,Sales Manager,2025-09-04,0.3,81367,2,No,High School,Divorced,No,35,6,Chicago
E100377,Elizabeth,Jones,Female,29,IT,Software Engineer,2017-09-07,8.3,83558,3,No,Bachelor,Single,No,50,1,Denver
E100378,Sarah,Martinez,Female,25,IT,Data Analyst,2015-07-19,10.5,95330,3,No,Associate,Married,No,1,15,Miami
E100379,Elizabeth,Jones,Male,28,IT,Software Engineer,2022-08-23,3.4,119687,4,No,Bachelor,Divorced,Yes,55,8,Denver
E100380,Sarah,Brown,Female,47,HR,HR Specialist,2023-10-13,2.2,85943,4,No,Master,Married,No,2,14,Atlanta
E100381,Matthew,Jackson,Male,37,Operations,Operations Analyst,2013-04-08,12.7,67270,3,No,Bachelor,Single,No,33,2,Boston
E100382,Sarah,Williams,Male,59,Sales,Sales Rep,2020-11-10,5.1,73393,3,No,Master,Married,Yes,3,1,Miami
E100383,Linda,Moore,Male,59,Customer Support,Support Lead,2021-08-28,4.3,45172,4,No,Master,Single,Yes,43,15,Boston
E100384,Lisa,Gonzalez,Female,32,HR,HR Specialist,2020-02-20,5.9,53195,4,No,High School,Married,No,4,6,Seattle
E100385,Robert,Smith,Female,41,Sales,Sales Rep,2025-12-04,0.1,54380,5,No,Associate,Single,No,33,12,Denver
E100386,William,Jones,Female,44,Finance,Financial Analyst,2017-03-20,8.8,79771,4,No,Master,Divorced,Yes,6,13,Boston
E100387,Michael,Lopez,Female,45,Sales,Sales Rep,2019-08-13,6.4,75676,4,No,Associate,Divorced,Yes,43,7,Phoenix
E100388,Thomas,Hernandez,Female,54,Marketing,Marketing Manager,2018-06-02,7.6,81551,3,No,Master,Single,No,26,5,Miami
E100389,Linda,Hernandez,Female,43,Finance,Accountant,2020-11-06,5.2,60915,4,No,High School,Single,Yes,1,10,Dallas
